,X,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1156,1156,"@Sisipho_Ndamase Weâ€™re sorry to hear youâ€™re not feeling well today. Get some rest, stay hydrated and remember: yourâ€¦ https://t.co/eZLGKiG18x",FALSE,1,Sisipho_Ndamase,3/8/19 10:02,TRUE,1.10358E+18,1.10396E+18,312157439,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BestmedScheme,0,FALSE,FALSE,NA,NA
1157,1157,"SPECIAL #OFFER FOR SPS MEMBERS..
Register now for the 3-day #Conference &amp; #Course with 25% discount! Use the code:â€¦ https://t.co/tmNF97Uday",FALSE,0,NA,3/8/19 10:01,TRUE,NA,1.10396E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",ColdPharmaME,0,FALSE,FALSE,NA,NA
1158,1158,"RT @Andrew_Frankel: Canâ€™t believe itâ€™s been a year. Thinking of HHFâ€™s family today and all those who knew and miss him, and the thousands mâ€¦",FALSE,0,NA,3/8/19 10:00,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jasonpwalk,30,TRUE,FALSE,NA,NA
1159,1159,"RT @ScarbsTech: Always fun, much missed #HHF #Fever https://t.co/8yC8cT4cKM",FALSE,0,NA,3/8/19 10:00,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SteveStevens47,4,TRUE,FALSE,NA,NA
1160,1160,Get you a SkullyðŸ¥¶ with a hoodie to match! Order online at https://t.co/VWs9mseovI Stay warmðŸ¤·ðŸ¾â€â™‚ï¸ #madebymotesâ€¦ https://t.co/ZxIkqO3k60,FALSE,0,NA,3/8/19 10:00,TRUE,NA,1.10396E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",madebymotes,0,FALSE,FALSE,NA,NA
1161,1161,"The forecast map for early today. Radars at :     https://t.co/HNLPnbqhEd    
#wx #weather #storm #hail #windâ€¦ https://t.co/Z6UHo1lhVJ",FALSE,0,NA,3/8/19 10:00,TRUE,NA,1.10396E+18,NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>",livewxradar,1,FALSE,FALSE,NA,NA
1162,1162,You might have heard from your mom that chicken soup is therapeutic. And she was right. Here's why! @_pHLabsâ€¦ https://t.co/RqnS6clX5T,FALSE,0,NA,3/8/19 9:59,TRUE,NA,1.10396E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",30seconds,0,FALSE,FALSE,NA,NA
1163,1163,RT @EcmoNinja: Signed 3 death certificates from the flu today. Ranged in age 38-61 years old. Normal healthy working people before. #getaflâ€¦,FALSE,0,NA,3/8/19 9:59,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AJValliant2025,254,TRUE,FALSE,NA,NA
1164,1164,"RT @PNWLover2: @KING5Seattle @KSeattleWeather @TracyTTraffic @ArlingtonWA @StormHour @komonews @arlingtonsd 
This is happening right now. 2â€¦",FALSE,0,NA,3/8/19 9:57,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TracyTTraffic,1,TRUE,FALSE,NA,NA
1165,1165,#Fever https://t.co/XqLA6YXdKc,FALSE,16,NA,3/8/19 9:55,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",StrangRacing,2,FALSE,FALSE,NA,NA
1166,1166,"RT @TheBishF1: Remembering the wonderful &amp; inimitable Henry Hope-Frost, who died #OnThisDay a year ago. Great journalist, brilliant broadcaâ€¦",FALSE,0,NA,3/8/19 9:55,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",V8nuts,49,TRUE,FALSE,NA,NA
1167,1167,RT @Frozenspeed: Missing this man's #fever. Like this moment at '17 Revival when I spotted him talking rubbish with TK. #HHF https://t.co/Oâ€¦,FALSE,0,NA,3/8/19 9:54,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LienhardRacing,2,TRUE,FALSE,NA,NA
1168,1168,"Always fun, much missed #HHF #Fever https://t.co/8yC8cT4cKM",FALSE,55,NA,3/8/19 9:53,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ScarbsTech,4,FALSE,FALSE,NA,NA
1169,1169,Missing this man's #fever. Like this moment at '17 Revival when I spotted him talking rubbish with TK. #HHF https://t.co/OzLUSVhT44,FALSE,27,NA,3/8/19 9:51,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Frozenspeed,2,FALSE,FALSE,NA,NA
1170,1170,"RT @TheBishF1: Remembering the wonderful &amp; inimitable Henry Hope-Frost, who died #OnThisDay a year ago. Great journalist, brilliant broadcaâ€¦",FALSE,0,NA,3/8/19 9:51,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CoddersF1,49,TRUE,FALSE,NA,NA
1171,1171,"RT @TheBishF1: Remembering the wonderful &amp; inimitable Henry Hope-Frost, who died #OnThisDay a year ago. Great journalist, brilliant broadcaâ€¦",FALSE,0,NA,3/8/19 9:50,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NachoMendez66,49,TRUE,FALSE,NA,NA
1172,1172,"RT @AnotherEdFoster: ""I'm having significant trouser trouble with all these V8s."" We miss you Henry. And your infectious enthusiasm for allâ€¦",FALSE,0,NA,3/8/19 9:48,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",V8nuts,18,TRUE,FALSE,NA,NA
1173,1173,"Road trip to visit the snow!!
ðŸŒ¨ï¸â˜ƒï¸ðŸŒ¬ï¸ðŸ—»â„ï¸.. #snow #roadtrip #fun #winter #cold #snowy #snowing #coldweather... https://t.co/8qaigSDW6M",FALSE,0,NA,3/8/19 9:47,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SaraKabbout,0,FALSE,FALSE,NA,NA
1174,1174,"RT @TheBishF1: Remembering the wonderful &amp; inimitable Henry Hope-Frost, who died #OnThisDay a year ago. Great journalist, brilliant broadcaâ€¦",FALSE,0,NA,3/8/19 9:47,FALSE,NA,1.10396E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YigalV,49,TRUE,FALSE,NA,NA
1175,1175,@perfectionvalet #Fever #HHF ðŸ,FALSE,0,perfectionvalet,3/8/19 9:46,FALSE,1.10394E+18,1.10396E+18,181672972,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlexB_Car44,0,FALSE,FALSE,NA,NA
1176,1176,"@_Molebogeng_ Weâ€™re sorry to hear youâ€™re not feeling well today. Get some rest, stay hydrated and remember: your foâ€¦ https://t.co/xYW0ap85Se",FALSE,1,_Molebogeng_,3/8/19 9:45,TRUE,1.10367E+18,1.10395E+18,1.02804E+18,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BestmedScheme,0,FALSE,FALSE,NA,NA
1177,1177,"Udah mangap mangap mau bersin malah ga jadi, dongkol sumpah, mau gua tampol ni hidung. Tapi sakit.
#mrkiting #Influenza",FALSE,2,NA,3/8/19 9:45,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KitingMr,0,FALSE,FALSE,NA,NA
1178,1178,"@Andrew_Frankel I wear it almost everyday, but perhaps today, a little more poignantly...
#FEVER https://t.co/KLS6fKC0ps",FALSE,4,Andrew_Frankel,3/8/19 9:44,FALSE,1.10395E+18,1.10395E+18,104126657,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PFSClassics,1,FALSE,FALSE,NA,NA
1179,1179,"#OnThisDay a hero was taken prematurely. #fever fuelled, #HHF was passionate about motorsport &amp; an adorable oracle.â€¦ https://t.co/Vm7ATYbL3O",FALSE,3,NA,3/8/19 9:43,TRUE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chrisphillips76,0,FALSE,FALSE,NA,NA
1180,1180,"RT @Unbeelievable: Thanks @CloserOnline for the mention on @DoctorChristian's page! 
#healthtips #flu #wellness #nutrition #pr #plantbasedâ€¦",FALSE,0,NA,3/8/19 9:42,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Unbeelievable,2,TRUE,FALSE,NA,NA
1181,1181,"RT @GOCOAST: @hillarylake @WCPO Takeaway: They violated Open Meeting statute all the time, not just on the Harry Black matter. #shameful #câ€¦",FALSE,0,NA,3/8/19 9:41,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GOPRNCFI,2,TRUE,FALSE,NA,NA
1182,1182,"RT @EventageousPR: Miss you, miss your funny tweets, your infectious humour and all the #fever times we shouldâ€™ve been working together. Thâ€¦",FALSE,0,NA,3/8/19 9:40,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bo_andreas,9,TRUE,FALSE,NA,NA
1183,1183,"RT @Andrew_Frankel: Canâ€™t believe itâ€™s been a year. Thinking of HHFâ€™s family today and all those who knew and miss him, and the thousands mâ€¦",FALSE,0,NA,3/8/19 9:39,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",palmertrees,30,TRUE,FALSE,NA,NA
1184,1184,"RT @LLUMedCenter: When to Wash Your Hands ðŸ§¼
1ï¸âƒ£Before, during &amp; after preparing food
2ï¸âƒ£Before eating
3ï¸âƒ£Before &amp; after caring for someoneâ€¦",FALSE,0,NA,3/8/19 9:39,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Joelmutungi,3,TRUE,FALSE,NA,NA
1185,1185,"RT @Andrew_Frankel: Canâ€™t believe itâ€™s been a year. Thinking of HHFâ€™s family today and all those who knew and miss him, and the thousands mâ€¦",FALSE,0,NA,3/8/19 9:38,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PFSClassics,30,TRUE,FALSE,NA,NA
1186,1186,"RT @AnotherEdFoster: ""I'm having significant trouser trouble with all these V8s."" We miss you Henry. And your infectious enthusiasm for allâ€¦",FALSE,0,NA,3/8/19 9:38,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dazzlersmiff,18,TRUE,FALSE,NA,NA
1187,1187,"RT @AnotherEdFoster: ""I'm having significant trouser trouble with all these V8s."" We miss you Henry. And your infectious enthusiasm for allâ€¦",FALSE,0,NA,3/8/19 9:37,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SeasideChris,18,TRUE,FALSE,NA,NA
1188,1188,"""I'm having significant trouser trouble with all these V8s."" We miss you Henry. And your infectious enthusiasm forâ€¦ https://t.co/beLjf17ig5",FALSE,196,NA,3/8/19 9:37,TRUE,NA,1.10395E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AnotherEdFoster,18,FALSE,FALSE,NA,NA
1189,1189,"RT @EventageousPR: Miss you, miss your funny tweets, your infectious humour and all the #fever times we shouldâ€™ve been working together. Thâ€¦",FALSE,0,NA,3/8/19 9:36,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jasonpwalk,9,TRUE,FALSE,NA,NA
1190,1190,RT @JCCharman: Can't believe it's been a year since we lost the most glamorous grid girl to ever grace the Goodwood tarmac. I hope your notâ€¦,FALSE,0,NA,3/8/19 9:36,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",V8nuts,7,TRUE,FALSE,NA,NA
1191,1191,"RT @OmologatoOro: Today we remember one of our own @henryhopefrost, who was tragically killed in an accident OTD last year. Rest in #FEVERâ€¦",FALSE,0,NA,3/8/19 9:36,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",triptube,15,TRUE,FALSE,NA,NA
1192,1192,RT @Padmore56: Remembering the Chief today. Letâ€™s have lots of #FEVER RIP my friend https://t.co/qsBlVxfC8W,FALSE,0,NA,3/8/19 9:35,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",V8nuts,16,TRUE,FALSE,NA,NA
1193,1193,#wallup #redsox #cold #beans #sandwich #newsocks #beef #cutthroat #sex #cunt #yippie #results #dearborne #artâ€¦ https://t.co/47B4l12ZKS,FALSE,0,NA,3/8/19 9:35,TRUE,NA,1.10395E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YessickSteven,0,FALSE,FALSE,NA,NA
1194,1194,"RT @stickers4lemans: Remembering the force of nature that was Henry Hope-Frost, lost to us one year ago. The #FEVER went with him. Race inâ€¦",FALSE,0,NA,3/8/19 9:35,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",V8nuts,4,TRUE,FALSE,NA,NA
1195,1195,"RT @Grafixnuel: My lil nephew is killing #fever by @wizkidayo 
RT abeg @Elcrucifixio  @Nick_k1aus   @Nellykels https://t.co/t8X25kyzkB",FALSE,0,NA,3/8/19 9:32,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",R_opeoluwa,5,TRUE,FALSE,NA,NA
1196,1196,"@I_am_Handie Weâ€™re sorry to hear youâ€™re not feeling well today. Get some rest, stay hydrated and remember: your folâ€¦ https://t.co/xFdp1ACShw",FALSE,1,I_am_Handie,3/8/19 9:32,TRUE,1.10369E+18,1.10395E+18,248250508,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BestmedScheme,0,FALSE,FALSE,NA,NA
1197,1197,"RT @laumcfly_photo: @stereozone tocando el pasado jueves en @SALALOCOCLUB.
#laumcflyphotography #canon #canon750d #recomendado #lococlub #â€¦",FALSE,0,NA,3/8/19 9:31,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Stereozone,1,TRUE,FALSE,NA,NA
1198,1198,RT @Padmore56: Remembering the Chief today. Letâ€™s have lots of #FEVER RIP my friend https://t.co/qsBlVxfC8W,FALSE,0,NA,3/8/19 9:30,FALSE,NA,1.10395E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",alexstanger1993,16,TRUE,FALSE,NA,NA
1199,1199,"@stereozone tocando el pasado jueves en @SALALOCOCLUB.
#laumcflyphotography #canon #canon750d #recomendadoâ€¦ https://t.co/FvIz5n7Opb",FALSE,1,Stereozone,3/8/19 9:29,TRUE,NA,1.10395E+18,153942718,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",laumcfly_photo,1,FALSE,FALSE,-0.377,39.4648
1200,1200,"@Brooklandsmembs @BrooklandsMuseu @BTCC Excellent evening, and in memory of HHF #FEVER",FALSE,1,Brooklandsmembs,3/8/19 9:29,FALSE,1.1038E+18,1.10395E+18,196246607,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",pxselby,0,FALSE,FALSE,NA,NA
1201,1201,"RT @WindyWilson88: Looks like weâ€™re down to -7 degrees as forecast, with most towns &amp; cities hovering around freezing 
Watch they roads afâ€¦",FALSE,0,NA,3/8/19 9:28,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",15jonrell,7,TRUE,FALSE,NA,NA
1202,1202,"https://t.co/AIOieRPhka
Be part of the biggest global event in the field #virology #microbiology #research #Speakerâ€¦ https://t.co/tyDvAwCOIk",FALSE,0,NA,3/8/19 9:28,TRUE,NA,1.10395E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MarkDan65745623,0,FALSE,FALSE,NA,NA
1203,1203,"Remembering the force of nature that was Henry Hope-Frost, lost to us one year ago. The #FEVER went with him. Raceâ€¦ https://t.co/uBgKWta1ED",FALSE,3,NA,3/8/19 9:28,TRUE,NA,1.10395E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",stickers4lemans,4,FALSE,FALSE,NA,NA
1204,1204,@Padmore56 RIP Henry #FEVER,FALSE,1,Padmore56,3/8/19 9:27,FALSE,1.10391E+18,1.10395E+18,463010089,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",pxselby,0,FALSE,FALSE,NA,NA
1205,1205,Rest in peace Henry. Cannot believe it's been a year. Hope it's plenty fever up there for you. #HHF #Fever,FALSE,0,NA,3/8/19 9:27,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gaittman,0,FALSE,FALSE,NA,NA
1206,1206,"RT @Andrew_Frankel: Canâ€™t believe itâ€™s been a year. Thinking of HHFâ€™s family today and all those who knew and miss him, and the thousands mâ€¦",FALSE,0,NA,3/8/19 9:27,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",V8nuts,30,TRUE,FALSE,NA,NA
1207,1207,"RT @TheBishF1: Remembering the wonderful &amp; inimitable Henry Hope-Frost, who died #OnThisDay a year ago. Great journalist, brilliant broadcaâ€¦",FALSE,0,NA,3/8/19 9:27,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_danieldrew,49,TRUE,FALSE,NA,NA
1208,1208,@EventageousPR @henryhopefrost Remember HHF today #FEVER,FALSE,0,EventageousPR,3/8/19 9:26,FALSE,1.10392E+18,1.10395E+18,56968110,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",pxselby,0,FALSE,FALSE,NA,NA
1209,1209,#HimachalPradesh #Cloud #river #mountains #cold #view #fuul on masti https://t.co/KTRlir1i39,FALSE,1,NA,3/8/19 9:25,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RajJain23577822,1,FALSE,FALSE,NA,NA
1210,1210,"@LubabaloMartin Weâ€™re sorry to hear youâ€™re not feeling well today. Get some rest, stay hydrated and remember: yourâ€¦ https://t.co/qTxNqrbM4w",FALSE,1,LubabaloMartin,3/8/19 9:25,TRUE,1.10369E+18,1.10395E+18,293557044,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BestmedScheme,0,FALSE,FALSE,NA,NA
1211,1211,Var lige ved at dÃ¸ af kulde gemte mig 7 et rÃ¸r #yeet #neardeath #koldt #cold,FALSE,0,NA,3/8/19 9:23,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",benjaboevs,0,FALSE,FALSE,NA,NA
1212,1212,"#Fever
ðŸ˜”ðŸ™",FALSE,7,NA,3/8/19 9:22,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LaddersMSport,0,FALSE,FALSE,NA,NA
1213,1213,"Weâ€™ll be raising a glass to @henryhopefrost later. One year gone and very much missed.
#fever https://t.co/u1CLuINCYa",FALSE,0,NA,3/8/19 9:21,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",denialvibes,0,FALSE,FALSE,NA,NA
1214,1214,"Grip SalgÄ±nÄ± Bu Sene DÃ¶rt Mevsimde de GÃ¶rÃ¼ldÃ¼! NasÄ±l KorunmalÄ±yÄ±z?
Adalet Kocaeli Gazetesi
.
#kocaeli #grip #baharâ€¦ https://t.co/XvZMz4s0kE",FALSE,3,NA,3/8/19 9:21,TRUE,NA,1.10395E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AdaletKocaeli,0,FALSE,FALSE,NA,NA
1215,1215,RT @MConstanduros: Remembering our #fever friend @henryhopefrost today and thinking of his family. Found this pic the other day from Walesâ€¦,FALSE,0,NA,3/8/19 9:21,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ryan_Champion,1,TRUE,FALSE,NA,NA
1216,1216,Yep #fever https://t.co/SPgkw314ZX,FALSE,0,NA,3/8/19 9:20,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Seatz37,0,FALSE,FALSE,NA,NA
1217,1217,"@Andrew_Frankel Likewise. I thought about him on Tuesday at Geneva because, 12 months earlier, we'd bumped into eacâ€¦ https://t.co/GFmlzM3fGf",FALSE,3,Andrew_Frankel,3/8/19 9:19,TRUE,1.10395E+18,1.10395E+18,104126657,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix 2</a>",johnmcilroy,0,FALSE,FALSE,NA,NA
1218,1218,"RT @Andrew_Frankel: Canâ€™t believe itâ€™s been a year. Thinking of HHFâ€™s family today and all those who knew and miss him, and the thousands mâ€¦",FALSE,0,NA,3/8/19 9:19,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SpartacoDini,30,TRUE,FALSE,NA,NA
1219,1219,"RT @Grafixnuel: My lil nephew is killing #fever by @wizkidayo 
RT abeg @Elcrucifixio  @Nick_k1aus   @Nellykels https://t.co/t8X25kyzkB",FALSE,0,NA,3/8/19 9:18,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nick_k1aus,5,TRUE,FALSE,NA,NA
1220,1220,RT @CCCuration: Take a moment to reflect on the most effervescent gentleman that graced motorsport - Henry Hope-Frost #Fever https://t.co/eâ€¦,FALSE,0,NA,3/8/19 9:16,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rigger29,7,TRUE,FALSE,NA,NA
1221,1221,RT @CCCuration: Take a moment to reflect on the most effervescent gentleman that graced motorsport - Henry Hope-Frost #Fever https://t.co/eâ€¦,FALSE,0,NA,3/8/19 9:15,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Si_Browse,7,TRUE,FALSE,NA,NA
1222,1222,"RT @Grafixnuel: My lil nephew is killing #fever by @wizkidayo 
RT abeg @Elcrucifixio  @Nick_k1aus   @Nellykels https://t.co/t8X25kyzkB",FALSE,0,NA,3/8/19 9:15,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BawaOlayinka,5,TRUE,FALSE,NA,NA
1223,1223,"RT @OmologatoOro: Today we remember one of our own @henryhopefrost, who was tragically killed in an accident OTD last year. Rest in #FEVERâ€¦",FALSE,0,NA,3/8/19 9:14,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",16kissa07,15,TRUE,FALSE,NA,NA
1224,1224,"Canâ€™t believe itâ€™s been a year. Thinking of HHFâ€™s family today and all those who knew and miss him, and the thousanâ€¦ https://t.co/njrXBpKBhW",FALSE,247,NA,3/8/19 9:14,TRUE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Andrew_Frankel,30,FALSE,FALSE,NA,NA
1225,1225,"RT @TheBishF1: Remembering the wonderful &amp; inimitable Henry Hope-Frost, who died #OnThisDay a year ago. Great journalist, brilliant broadcaâ€¦",FALSE,0,NA,3/8/19 9:14,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alexf65,49,TRUE,FALSE,NA,NA
1226,1226,"RT @TheBishF1: Remembering the wonderful &amp; inimitable Henry Hope-Frost, who died #OnThisDay a year ago. Great journalist, brilliant broadcaâ€¦",FALSE,0,NA,3/8/19 9:14,FALSE,NA,1.10395E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",alexstanger1993,49,TRUE,FALSE,NA,NA
1227,1227,Cold one this morning- pot of tablet on in the shop kitchen to warm up #tablet #Friday #cook #cold https://t.co/6yI5QdCGGy,FALSE,5,NA,3/8/19 9:14,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",starrockshop,2,FALSE,FALSE,NA,NA
1228,1228,"My lil nephew is killing #fever by @wizkidayo 
RT abeg @Elcrucifixio  @Nick_k1aus   @Nellykels https://t.co/t8X25kyzkB",FALSE,10,NA,3/8/19 9:13,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Grafixnuel,5,FALSE,FALSE,NA,NA
1229,1229,"RT @HighWireTalk: What could possibly go wrong? RT #Scientists Resume Efforts To Create Deadly #Flu #Virus, With American Government's Blesâ€¦",FALSE,0,NA,3/8/19 9:13,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GraviolaDOTfi,48,TRUE,FALSE,NA,NA
1230,1230,"RT @TheBishF1: Remembering the wonderful &amp; inimitable Henry Hope-Frost, who died #OnThisDay a year ago. Great journalist, brilliant broadcaâ€¦",FALSE,0,NA,3/8/19 9:12,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sknab88,49,TRUE,FALSE,NA,NA
1231,1231,#FEVER https://t.co/kZSNIkTD1u,FALSE,1,NA,3/8/19 9:12,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AdrianWallingto,0,FALSE,FALSE,NA,NA
1232,1232,"RT @HighWireTalk: What could possibly go wrong? RT #Scientists Resume Efforts To Create Deadly #Flu #Virus, With American Government's Blesâ€¦",FALSE,0,NA,3/8/19 9:11,FALSE,NA,1.10395E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lesiris1,48,TRUE,FALSE,NA,NA
1233,1233,Our manuscript on a #broadly neutralizing small molecule for #influenza is out in the journal #science. Congratulatâ€¦ https://t.co/T7G3ixcCdU,FALSE,3,NA,3/8/19 9:11,TRUE,NA,1.10395E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AnalyticTransl,1,FALSE,FALSE,NA,NA
